step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,hour_of_day,account_open_step_orig,isFraud,velocity_24h,is_new_beneficiary,rule_flagged
709,TRANSFER,14613.37,C100529,51514.57,36901.2,C101666,99853.83,114467.2,13,93,0,0,1,0
709,TRANSFER,7492.23,C100093,263686.65,256194.42,C101059,67579.0,75071.23,13,-24,0,2,1,0
709,TRANSFER,7315.48,C100163,211103.93,203788.45,C101754,75139.02,82454.5,13,177,0,1,1,0
709,TRANSFER,2845.01,C101373,48988.25,46143.23,C100545,55020.64,57865.66,13,-124,0,0,1,0
709,TRANSFER,6412.97,C100819,271524.91,265111.94,C100079,32920.49,39333.45,13,61,0,0,1,0
709,TRANSFER,5092.58,C101044,125620.45,120527.87,C100939,40099.95,45192.54,13,210,0,0,1,0
709,TRANSFER,5120.72,C101798,270233.49,265112.76,C100017,44696.03,49816.75,13,97,0,0,1,0
709,TRANSFER,19717.78,C100726,33330.59,13612.82,C101264,54800.0,74517.78,13,319,0,2,1,0
709,TRANSFER,87745.41,C100330,105294.49,17549.08,C101201,398791.89,486537.3,13,631,0,0,1,0
709,TRANSFER,11067.85,C100472,146282.62,135214.76,C101249,123377.19,134445.04,13,648,0,0,1,0
709,TRANSFER,4862.39,C100096,280684.72,275822.33,C101529,86284.33,91146.72,13,471,0,0,1,0
709,TRANSFER,24432.4,C101188,64294.79,39862.4,C101089,315934.99,340367.39,13,13,0,2,1,0
709,TRANSFER,10688.5,C100691,28611.42,17922.92,C100640,200059.12,210747.62,13,-132,0,0,1,0
709,TRANSFER,1782.72,C101787,103896.14,102113.42,C100691,28611.42,30394.14,13,-269,0,3,1,0
709,TRANSFER,26190.33,C101302,304767.51,278577.18,C100940,708703.38,734893.71,13,-225,0,1,1,0
709,TRANSFER,22526.51,C101991,28540.14,6013.62,C101209,51122.77,73649.29,13,-146,0,2,1,0
709,TRANSFER,33342.17,C101849,40010.6,6668.43,C101969,28519.26,61861.43,13,233,0,2,1,0
709,TRANSFER,30107.69,C100190,235936.51,205828.82,C101258,34479.57,64587.26,13,656,0,1,1,0
709,TRANSFER,9650.13,C101985,46797.78,37147.64,C101401,265647.49,275297.62,13,456,0,1,1,0
709,TRANSFER,29264.87,C100737,74445.25,45180.38,C101742,12707.15,41972.02,13,-101,0,0,1,0
709,TRANSFER,1384361.29,C100154,129205.15,0.0,MULE921273,0.0,1384361.29,16,-256,1,3,0,1
709,TRANSFER,15351.29,C101069,35796.86,20445.57,C100085,250819.18,266170.47,13,-262,0,0,1,0
709,TRANSFER,2463.09,C100586,109017.3,106554.2,C101639,19628.27,22091.37,13,128,0,1,1,0
709,TRANSFER,15277.52,C101009,239799.26,224521.74,C101971,128448.48,143726.01,13,-96,0,0,1,0
709,TRANSFER,16960.15,C100169,47126.46,30166.31,C100933,350691.68,367651.82,13,297,0,0,1,0
709,TRANSFER,18064.82,C100006,88165.1,70100.28,C101570,235826.01,253890.84,13,-319,0,2,1,0
709,TRANSFER,14988.28,C100006,88165.1,73176.82,C101547,347577.67,362565.96,13,-319,0,2,1,0
709,TRANSFER,18416.63,C100045,29935.43,11518.79,C101218,1441091.97,1459508.6,13,219,0,0,1,0
709,TRANSFER,12289.91,C101518,100217.11,87927.2,C100227,197825.06,210114.97,13,-111,0,1,1,0
710,TRANSFER,78388.46,C101157,94066.15,15677.69,C101399,54545.59,132934.05,14,-458,0,1,1,0
710,TRANSFER,932.93,C101521,103611.51,102678.57,C101016,46297.63,47230.57,14,-395,0,1,1,0
710,TRANSFER,6287.54,C100366,378237.13,371949.59,C101375,47576.89,53864.43,14,646,0,8,1,0
710,TRANSFER,11587.16,C100169,47126.46,35539.3,C100073,72122.82,83709.97,14,297,0,2,1,0
710,TRANSFER,2191.08,C101794,16771.37,14580.29,C101365,21200.47,23391.54,14,-82,0,0,1,0
710,TRANSFER,6466.49,C100214,34902.04,28435.55,C101843,909414.15,915880.64,14,-414,0,1,1,0
710,TRANSFER,24564.07,C101885,105595.6,81031.53,C101274,9895.36,34459.43,14,592,0,0,1,0
710,TRANSFER,25016.71,C100137,272546.6,247529.89,C101190,17917.58,42934.29,14,549,0,1,1,0
710,TRANSFER,82632.18,C100650,99158.62,16526.44,C100903,51817.52,134449.7,14,326,0,1,1,0
710,TRANSFER,9448.77,C101890,22957.42,13508.65,C100853,132200.99,141649.77,14,660,0,1,1,0
710,TRANSFER,34594.4,C101096,486102.4,451507.99,C101587,125976.21,160570.61,14,-481,0,0,1,0
710,TRANSFER,4032.75,C101719,138278.52,134245.77,C100063,155690.46,159723.21,14,696,0,1,1,1
710,TRANSFER,15297.64,C100388,379919.08,364621.44,C100317,160488.69,175786.34,14,206,0,1,1,0
710,TRANSFER,19337.07,C100958,123160.05,103822.99,C100888,61289.68,80626.75,14,358,0,1,1,0
710,TRANSFER,5444.92,C101740,14691.27,9246.34,C101750,70373.01,75817.94,14,-243,0,0,1,0
710,TRANSFER,7806.84,C101153,84050.02,76243.18,C101158,17182.0,24988.84,14,-308,0,1,1,0
710,TRANSFER,247433.13,C101616,412467.35,165034.22,C100946,673374.38,920807.51,14,586,0,0,1,0
710,TRANSFER,39443.12,C100938,60991.76,21548.65,C101239,24787.33,64230.44,14,568,0,1,1,0
710,TRANSFER,24851.37,C100551,86692.27,61840.9,C100462,81999.39,106850.76,14,26,0,0,1,0
710,TRANSFER,7226.96,C101540,122083.34,114856.39,C100271,26674.5,33901.45,14,548,0,0,1,0
710,TRANSFER,63079.72,C100417,75695.66,12615.94,C100281,100310.61,163390.33,14,716,0,0,1,1
710,TRANSFER,47737.03,C101063,121128.81,73391.79,C100930,40322.31,88059.34,14,259,0,0,1,0
710,TRANSFER,10005.93,C101667,26352.58,16346.65,C100388,379919.08,389925.01,14,91,0,1,1,0
710,TRANSFER,26908.44,C101867,727289.51,700381.07,C101899,145111.14,172019.58,14,-108,0,0,1,0
710,TRANSFER,14661.78,C100878,36404.84,21743.06,C100091,210088.64,224750.41,14,545,0,0,1,0
710,TRANSFER,10065.24,C100451,60852.29,50787.05,C100336,2733034.45,2743099.69,14,-16,0,0,1,0
710,TRANSFER,4640.17,C101946,474254.2,469614.03,C100311,138011.16,142651.33,14,-450,0,1,1,0
710,TRANSFER,66783.61,C100769,248668.3,181884.7,C101182,42004.62,108788.23,14,510,0,0,1,0
710,TRANSFER,5092.77,C101684,27995.34,22902.57,C101087,33308.3,38401.07,14,452,0,1,1,0
710,TRANSFER,8486.16,C101631,411976.18,403490.02,C101964,74060.29,82546.45,14,-236,0,1,1,0
710,TRANSFER,1251.51,C101698,27599.27,26347.76,C100206,57103.04,58354.54,14,267,0,0,1,0
710,TRANSFER,17341.11,C100893,44542.16,27201.05,C100085,250819.18,268160.29,14,-441,0,1,1,0
710,TRANSFER,49935.69,C100476,59922.82,9987.14,C101022,159901.61,209837.29,14,-106,0,1,1,0
710,TRANSFER,15117.76,C100699,35088.24,19970.48,C101631,411976.18,427093.94,14,612,0,2,1,0
710,TRANSFER,1835.17,C101017,351030.05,349194.88,C100227,197825.06,199660.23,14,703,0,0,1,1
710,TRANSFER,7599.18,C100239,68461.86,60862.69,C101727,210839.28,218438.46,14,-362,0,0,1,0
710,TRANSFER,20869.13,C101683,57644.62,36775.5,C101795,80380.0,101249.13,14,-313,0,0,1,0
710,TRANSFER,21920.05,C101986,26304.06,4384.01,C101269,36967.81,58887.87,14,703,0,0,1,1
710,TRANSFER,9404.53,C100447,56971.24,47566.71,C101534,173772.2,183176.74,14,461,0,2,1,0
710,TRANSFER,5803.35,C100082,24725.49,18922.14,C100894,44591.84,50395.2,14,-81,0,2,1,0
710,TRANSFER,15198.74,C100764,51513.3,36314.56,C101202,68360.98,83559.72,14,-50,0,0,1,0
710,TRANSFER,9427.07,C101072,14983.17,5556.1,C100839,108064.06,117491.12,14,-54,0,0,1,0
710,TRANSFER,69650.02,C101756,83580.03,13930.0,C101465,1174876.32,1244526.34,14,-295,0,1,1,0
710,TRANSFER,6375.44,C101839,80538.96,74163.52,C100051,22705.31,29080.76,14,385,0,3,1,0
710,TRANSFER,6656.24,C101090,436172.18,429515.95,C101828,130920.78,137577.01,14,695,0,0,1,1
710,TRANSFER,6344.35,C100129,355810.83,349466.47,C101116,44351.37,50695.73,14,50,0,1,1,0
710,TRANSFER,17772.27,C100621,43490.15,25717.88,C101277,7848.35,25620.63,14,71,0,0,1,0
710,TRANSFER,16656.0,C100562,485914.49,469258.49,C101620,146375.24,163031.24,14,-244,0,0,1,0
710,TRANSFER,18818.48,C101629,210440.91,191622.43,C100835,86765.08,105583.56,14,332,0,1,1,0
710,TRANSFER,17002.95,C100114,177594.96,160592.01,C101870,100815.19,117818.13,14,99,0,0,1,0
710,TRANSFER,7353.89,C100156,147125.14,139771.25,C100551,86692.27,94046.16,14,-133,0,1,1,0
710,TRANSFER,3941.68,C101925,286653.38,282711.7,C100434,73781.05,77722.73,14,170,0,0,1,0
710,TRANSFER,8118.43,C101448,51742.83,43624.4,C100648,140006.8,148125.22,14,719,0,1,1,1
710,TRANSFER,9947.08,C101593,169019.7,159072.63,C100559,590160.14,600107.22,14,-226,0,0,1,0
710,TRANSFER,17999.39,C101081,26093.37,8093.97,C101280,799983.39,817982.78,14,291,0,1,1,0
710,TRANSFER,19268.64,C101300,191052.68,171784.04,C100806,783368.78,802637.42,14,172,0,1,1,0
710,TRANSFER,4288.29,C100899,260473.73,256185.44,C100153,27154.91,31443.21,14,102,0,2,1,0
710,TRANSFER,19413.55,C100401,320048.89,300635.34,C100490,262597.91,282011.47,14,487,0,3,1,0
710,TRANSFER,19775.41,C100942,101654.84,81879.43,C101035,177049.08,196824.49,14,187,0,0,1,0
710,TRANSFER,1310.68,C101171,225558.32,224247.64,C100206,57103.04,58413.72,14,567,0,1,1,0
710,TRANSFER,36177.13,C101221,109364.94,73187.81,C100208,205461.49,241638.62,14,-337,0,1,1,0
710,TRANSFER,30001.93,C100740,36002.32,6000.39,C101864,12595.44,42597.37,14,312,0,0,1,0
710,TRANSFER,4187.46,C101306,176587.58,172400.12,C100183,29647.97,33835.43,14,210,0,0,1,0
710,TRANSFER,23031.8,C100996,27638.16,4606.36,C101365,21200.47,44232.27,14,684,0,0,1,0
710,TRANSFER,73225.79,C101454,570437.56,497211.77,C101670,177275.45,250501.24,14,48,0,0,1,0
711,TRANSFER,24975.47,C101572,152651.94,127676.47,C100106,530225.8,555201.27,15,229,0,0,1,0
711,TRANSFER,35649.85,C101361,42779.82,7129.97,C101189,19255.25,54905.1,15,-493,0,2,1,0
711,TRANSFER,4296.61,C101569,274041.02,269744.41,C100820,15539.16,19835.77,15,-28,0,0,1,0
711,TRANSFER,3719.37,C101896,19115.46,15396.08,C100565,31893.42,35612.79,15,-287,0,0,1,0
711,TRANSFER,10881.33,C101865,26607.14,15725.81,C100581,315400.51,326281.84,15,30,0,0,1,0
711,TRANSFER,7170.76,C100268,10768.66,3597.9,C101790,55700.21,62870.97,15,675,0,1,1,0
711,TRANSFER,13805.2,C101365,21200.47,7395.27,C101872,54821.29,68626.49,15,25,0,1,1,0
711,TRANSFER,9160.95,C101732,3000691.36,2991530.41,C101911,1806564.41,1815725.36,15,-229,0,1,1,0
711,TRANSFER,21397.99,C100302,25677.59,4279.6,C100566,125695.03,147093.01,15,13,0,1,1,0
711,TRANSFER,20849.05,C101889,41314.55,20465.51,C101679,108619.62,129468.66,15,579,0,0,1,0
711,TRANSFER,12219.7,C100924,43848.86,31629.16,C101167,46930.75,59150.45,15,551,0,0,1,0
711,TRANSFER,23510.47,C101268,67802.15,44291.68,C100102,41915.74,65426.21,15,-428,0,0,1,0
711,TRANSFER,14100.84,C100401,320048.89,305948.05,C101207,145007.31,159108.15,15,487,0,4,1,0
711,TRANSFER,16927.14,C100551,86692.27,69765.13,C101865,26607.14,43534.28,15,26,0,1,1,0
711,TRANSFER,5002.79,C100801,316084.67,311081.88,C100583,148415.39,153418.18,15,-169,0,0,1,0
711,TRANSFER,2765.58,C101879,140879.42,138113.84,C101307,229766.32,232531.9,15,140,0,1,1,0
711,TRANSFER,23268.87,C100736,31783.18,8514.31,C100787,92251.21,115520.08,15,-63,0,0,1,0
711,TRANSFER,11744.65,C100699,35088.24,23343.59,C100660,29437.64,41182.28,15,612,0,3,1,0
711,TRANSFER,22486.05,C100442,30762.68,8276.62,C100806,783368.78,805854.84,15,42,0,1,1,0
711,TRANSFER,24423.0,C101219,328469.99,304046.99,C100545,55020.64,79443.65,15,-45,0,0,1,0
711,TRANSFER,19262.02,C101284,40594.22,21332.21,C100623,127230.05,146492.07,15,422,0,0,1,0
711,TRANSFER,13154.12,C100027,15784.95,2630.82,C100171,27089.46,40243.59,15,388,0,0,1,0
711,TRANSFER,4555.23,C100520,76244.96,71689.74,C101384,90384.28,94939.51,15,100,0,0,1,0
711,TRANSFER,29370.53,C100487,273088.31,243717.78,C101462,20372.99,49743.51,15,-470,0,0,1,0
711,TRANSFER,3532.74,C101550,40488.99,36956.25,C101333,61268.43,64801.18,15,620,0,1,1,0
711,TRANSFER,82156.36,C100754,360342.98,278186.61,C101432,65573.31,147729.68,15,626,0,1,1,0
711,TRANSFER,5717.3,C100902,336201.76,330484.47,C100431,338776.98,344494.27,15,139,0,0,1,0
711,TRANSFER,3930.65,C101477,75554.79,71624.14,C100008,411079.1,415009.76,15,332,0,0,1,0
711,TRANSFER,23222.33,C100034,113153.18,89930.86,C100260,5694.47,28916.8,15,253,0,0,1,0
711,TRANSFER,347.97,C100204,361142.34,360794.36,C101432,65573.31,65921.29,15,634,0,0,1,0
711,TRANSFER,14760.41,C101482,317966.78,303206.37,C100461,20418.54,35178.95,15,325,0,0,1,0
711,TRANSFER,12014.68,C100485,86061.15,74046.47,C100000,57391.92,69406.6,15,-478,0,0,1,0
711,TRANSFER,7202.51,C101206,175541.13,168338.62,C101059,67579.0,74781.51,15,-295,0,1,1,0
711,TRANSFER,11464.29,C101959,36510.3,25046.01,C100693,63649.06,75113.35,15,116,0,1,1,0
711,TRANSFER,79076.7,C100585,325533.47,246456.77,C101520,41239.78,120316.48,15,-131,0,1,1,0
711,TRANSFER,66136.92,C100721,464127.99,397991.08,C100984,20218.7,86355.61,15,144,0,0,0,0
711,TRANSFER,12679.57,C101312,80096.75,67417.17,C100609,19989.2,32668.77,15,622,0,1,1,0
711,TRANSFER,4311.59,C100328,120978.56,116666.97,C100710,92896.97,97208.56,15,112,0,1,1,0
711,TRANSFER,6663.09,C101938,107121.73,100458.65,C100441,195909.65,202572.74,15,29,0,2,1,0
711,TRANSFER,23001.61,C101179,155753.2,132751.59,C101922,26319.2,49320.8,15,399,0,0,1,0
711,TRANSFER,37355.07,C100687,74033.63,36678.56,C100165,440935.42,478290.49,15,-212,0,0,1,0
711,TRANSFER,20672.99,C101268,67802.15,47129.17,C101123,190105.45,210778.44,15,-428,0,0,1,0
711,TRANSFER,10647.24,C101357,52612.14,41964.89,C100850,81948.28,92595.53,15,-495,0,0,1,0
711,TRANSFER,8447.89,C100412,12793.16,4345.27,C101819,68846.18,77294.07,15,500,0,0,1,0
711,TRANSFER,25822.12,C101889,41314.55,15492.44,C101865,26607.14,52429.26,15,579,0,0,1,0
711,TRANSFER,6792.3,C100305,54618.82,47826.52,C100487,273088.31,279880.61,15,542,0,0,1,0
711,TRANSFER,9610.95,C101944,435591.72,425980.76,C100927,137610.66,147221.61,15,697,0,0,1,1
711,TRANSFER,1062.2,C100411,653967.61,652905.42,C100152,35735.76,36797.96,15,339,0,0,1,0
711,TRANSFER,14414.94,C100621,43490.15,29075.22,C100407,64504.8,78919.74,15,71,0,1,1,0
711,TRANSFER,17456.07,C101406,231328.54,213872.47,C101718,170477.42,187933.49,15,44,0,1,1,0
711,TRANSFER,16121.2,C100880,142442.86,126321.66,C100660,29437.64,45558.84,15,112,0,1,0,0
711,TRANSFER,8608.26,C100663,17772.75,9164.48,C101878,20698.42,29306.69,15,-38,0,1,1,0
711,TRANSFER,1657.38,C100390,9386.1,7728.72,C100830,32916.49,34573.88,15,601,0,1,1,0
711,TRANSFER,17646.62,C100028,126309.77,108663.14,C101892,5956.88,23603.5,15,219,0,0,1,0
711,TRANSFER,8165.44,C101984,37530.1,29364.67,C100210,254860.64,263026.08,15,131,0,1,1,0
711,TRANSFER,15899.03,C101837,83645.55,67746.52,C100215,100375.94,116274.97,15,-251,0,0,1,0
711,TRANSFER,35401.64,C100616,97823.41,62421.78,C101022,159901.61,195303.24,15,121,0,1,1,0
711,TRANSFER,7128.5,C101555,72891.93,65763.43,C100459,9897.95,17026.45,15,-202,0,0,1,0
711,TRANSFER,11861.38,C100191,32296.42,20435.04,C101985,46797.78,58659.16,15,101,0,0,1,0
711,TRANSFER,1161771.45,C101423,30511.87,0.0,C101252,18284.39,1180055.84,15,390,0,1,1,1
711,TRANSFER,162283.39,C101345,194740.07,32456.68,C101977,72794.45,235077.83,15,303,0,2,1,0
711,TRANSFER,15384.64,C100045,29935.43,14550.78,C101131,44195.68,59580.32,15,219,0,1,0,0
712,TRANSFER,5464.76,C100412,12793.16,7328.4,C100552,58667.84,64132.6,16,500,0,1,1,0
712,TRANSFER,9781.75,C100024,19927.0,10145.25,C101506,79421.37,89203.12,16,673,0,2,1,0
712,TRANSFER,9310.43,C101212,229803.02,220492.59,C100008,411079.1,420389.53,16,83,0,0,1,0
712,TRANSFER,17509.38,C101836,197557.69,180048.31,C100380,71079.57,88588.95,16,-406,0,1,1,0
712,TRANSFER,14653.95,C101656,74651.0,59997.05,C100997,1618854.9,1633508.85,16,388,0,1,1,0
712,TRANSFER,40122.53,C100065,80222.13,40099.6,C101887,60094.51,100217.04,16,132,0,0,1,0
712,TRANSFER,31630.36,C101332,37956.43,6326.07,C100963,40801.42,72431.78,16,-107,0,0,1,0
712,TRANSFER,16469.58,C101739,55887.91,39418.33,C101457,31831.39,48300.97,16,-203,0,0,1,0
712,TRANSFER,21632.71,C101834,549805.03,528172.32,C101408,178459.75,200092.47,16,246,0,0,1,0
712,TRANSFER,3041.47,C101218,1441091.97,1438050.5,C100693,63649.06,66690.53,16,571,0,0,1,0
712,TRANSFER,1460.55,C100629,93814.94,92354.39,C100939,40099.95,41560.5,16,567,0,0,1,0
712,TRANSFER,17474.23,C100442,30762.68,13288.45,C100203,203974.43,221448.66,16,42,0,2,1,0
712,TRANSFER,45533.46,C100354,54640.15,9106.69,C100040,298691.83,344225.29,16,75,0,0,1,0
712,TRANSFER,11714.2,C101608,253677.77,241963.57,C100142,2532663.64,2544377.84,16,259,0,1,1,0
712,TRANSFER,6516.82,C101584,143029.02,136512.2,C100568,11253.78,17770.61,16,512,0,0,1,0
712,TRANSFER,12207.73,C100931,280298.65,268090.92,C100760,42900.63,55108.35,16,358,0,2,1,0
712,TRANSFER,1214658.96,C100806,783368.78,0.0,C101718,170477.42,1385136.38,18,-471,0,0,1,1
712,TRANSFER,23334.3,C100431,338776.98,315442.68,C101118,36718.76,60053.06,16,265,0,1,1,0
712,TRANSFER,8979.23,C100855,653731.49,644752.26,C101582,108460.37,117439.6,16,4,0,0,1,0
712,TRANSFER,6223.69,C100768,265894.89,259671.2,C100892,88184.09,94407.78,16,288,0,0,1,0
712,TRANSFER,35190.54,C100912,98583.22,63392.68,C100902,336201.76,371392.3,16,-233,0,0,1,0
712,TRANSFER,5625.48,C101292,54518.85,48893.37,C100510,47965.97,53591.45,16,218,0,1,1,0
712,TRANSFER,4042.7,C101919,158610.66,154567.96,C100271,26674.5,30717.2,16,-354,0,0,1,0
712,TRANSFER,43850.48,C100233,659604.27,615753.78,C101168,32818.55,76669.04,16,353,0,0,1,0
712,TRANSFER,3482.85,C101073,248907.98,245425.12,C101332,10273.39,13756.24,16,-168,0,1,1,0
712,TRANSFER,46257.28,C100010,55508.73,9251.46,C100620,43413.81,89671.08,16,125,0,0,1,0
712,TRANSFER,3244.92,C101691,89078.32,85833.4,C101778,90635.35,93880.27,16,-271,0,1,1,0
712,TRANSFER,6560.32,C101556,76584.05,70023.73,C101790,55700.21,62260.53,16,135,0,0,1,0
712,TRANSFER,16677.62,C101419,431090.46,414412.84,C101075,35291.18,51968.8,16,64,0,0,1,0
712,TRANSFER,3919.29,C101286,19328.72,15409.43,C101773,190100.29,194019.58,16,-273,0,1,1,0
712,TRANSFER,1509.7,C100411,653967.61,652457.92,C100677,181750.74,183260.44,16,339,0,1,1,0
712,TRANSFER,16576.69,C101033,151532.35,134955.66,C100901,18255.09,34831.78,16,554,0,0,1,0
712,TRANSFER,27747.88,C101445,66522.54,38774.66,C100851,549686.19,577434.07,16,-212,0,2,1,0
712,TRANSFER,11198.17,C101406,231328.54,220130.37,C101972,130811.77,142009.94,16,44,0,2,1,0
712,TRANSFER,5667.09,C100521,837982.55,832315.45,C101158,17182.0,22849.09,16,588,0,2,1,0
712,TRANSFER,57469.94,C101454,570437.56,512967.63,C101184,225959.19,283429.13,16,48,0,1,1,0
712,TRANSFER,4724.1,C100084,336680.16,331956.05,C100748,80811.06,85535.16,16,-348,0,1,1,0
712,TRANSFER,32474.9,C101398,38969.88,6494.98,C101923,219476.34,251951.24,16,636,0,1,1,0
712,TRANSFER,2322.64,C101922,26319.2,23996.56,C101680,46170.44,48493.07,16,169,0,2,1,0
712,TRANSFER,44015.27,C100068,186620.56,142605.29,C100325,183513.48,227528.75,16,183,0,1,1,0
712,TRANSFER,6213.03,C100213,833997.0,827783.97,C101794,16771.37,22984.4,16,-250,0,0,1,0
712,TRANSFER,18551.52,C100045,29935.43,11383.91,C100361,29803.22,48354.74,16,219,0,2,1,0
712,TRANSFER,9146.1,C101091,44441.36,35295.26,C101695,38265.07,47411.17,16,-231,0,1,1,0
712,TRANSFER,3910.28,C100379,88961.09,85050.81,C101381,145781.13,149691.41,16,-342,0,0,1,0
712,TRANSFER,9532.42,C100231,27090.18,17557.76,C100235,28205.35,37737.77,16,-253,0,0,1,0
712,TRANSFER,15621.99,C101228,206633.58,191011.58,C101700,92914.14,108536.13,16,35,0,0,1,0
712,TRANSFER,1188.97,C101247,19538.83,18349.86,C100829,1968362.24,1969551.21,16,220,0,0,1,0
712,TRANSFER,6445.95,C101501,482416.47,475970.52,C100011,832858.81,839304.76,16,-19,0,2,1,0
712,TRANSFER,19493.18,C100964,102129.01,82635.83,C100652,462271.73,481764.91,16,-125,0,0,1,0
712,TRANSFER,6960.33,C100724,48900.64,41940.31,C101256,45390.07,52350.4,16,329,0,0,1,0
712,TRANSFER,5446.62,C100436,30341.68,24895.06,C100228,1360056.12,1365502.74,16,-217,0,0,1,0
712,TRANSFER,65606.22,C101423,78727.46,13121.24,C100015,119510.24,185116.46,16,390,0,2,1,0
712,TRANSFER,1299.24,C101129,153836.73,152537.49,C100970,338969.12,340268.36,16,200,0,0,1,0
712,TRANSFER,7443.48,C101069,35796.86,28353.38,C101630,236155.89,243599.37,16,-262,0,1,1,0
712,TRANSFER,7819.28,C101125,192517.05,184697.77,C101997,73506.94,81326.22,16,576,0,2,1,0
712,TRANSFER,52373.67,C101512,62848.41,10474.73,C100650,27754.02,80127.69,16,-458,0,1,1,0
712,TRANSFER,6107.87,C100145,42911.0,36803.13,C101686,23034.25,29142.12,16,-477,0,0,1,0
713,TRANSFER,6189.15,C100058,47893.58,41704.43,C101848,279187.67,285376.82,17,-7,0,2,1,0
713,TRANSFER,4345.82,C100835,86765.08,82419.26,C100610,13337.81,17683.64,17,129,0,0,1,0
713,TRANSFER,4938.58,C100695,310276.15,305337.57,C101162,192097.02,197035.6,17,-117,0,0,1,0
713,TRANSFER,6279.38,C101266,7535.25,1255.88,C100461,20418.54,26697.92,17,-195,0,0,1,0
713,TRANSFER,10156.39,C101062,1916806.14,1906649.76,C100144,41631.91,51788.29,17,273,0,0,1,0
713,TRANSFER,12828.14,C101545,45302.99,32474.85,C100440,107380.71,120208.84,17,-143,0,3,1,0
713,TRANSFER,15777.69,C101808,87672.56,71894.87,C100416,40377.2,56154.89,17,716,0,0,1,1
713,TRANSFER,1276649.35,C101751,46250.2,0.0,C100602,88840.44,1365489.79,19,257,0,0,1,1
713,TRANSFER,18561.41,C101057,55858.92,37297.51,C100906,388911.49,407472.9,17,279,0,1,1,0
713,TRANSFER,4099.92,C100503,176547.3,172447.39,C101081,26093.37,30193.28,17,658,0,1,1,0
713,TRANSFER,18798.36,C101022,159901.61,141103.24,C100492,247495.22,266293.58,17,409,0,0,1,0
713,TRANSFER,2259.72,C101545,45302.99,43043.27,C100396,58087.63,60347.35,17,-143,0,3,1,0
713,TRANSFER,66575.18,C101447,319435.75,252860.57,C100045,29935.43,96510.61,17,110,0,1,1,0
713,TRANSFER,16469.13,C100870,19762.95,3293.83,C101251,93556.47,110025.6,17,712,0,0,1,1
713,TRANSFER,19417.2,C101557,161409.75,141992.55,C101755,54389.72,73806.92,17,348,0,0,1,0
713,TRANSFER,39981.9,C101036,116650.09,76668.19,C100128,163856.58,203838.48,17,-411,0,0,1,0
713,TRANSFER,4459.23,C100883,388083.32,383624.09,C101049,544853.03,549312.26,17,-391,0,2,1,0
713,TRANSFER,10995.03,C101871,28805.51,17810.48,C101046,176727.44,187722.47,17,-469,0,0,1,0
713,TRANSFER,6561.25,C101555,72891.93,66330.68,C101253,314693.87,321255.13,17,-202,0,1,1,0
713,TRANSFER,29236.5,C101042,35083.8,5847.3,C100250,28455.64,57692.14,17,173,0,1,1,0
713,TRANSFER,20999.02,C100671,553033.44,532034.42,C101982,64277.43,85276.45,17,-464,0,0,1,0
713,TRANSFER,3336.34,C101919,158610.66,155274.31,C101771,19679.27,23015.62,17,-354,0,1,1,0
713,TRANSFER,17308.13,C101337,177298.43,159990.3,C100491,42526.37,59834.51,17,624,0,0,1,0
713,TRANSFER,5483.0,C101044,125620.45,120137.45,C101823,76660.14,82143.15,17,210,0,1,1,0
713,TRANSFER,12960.51,C100825,85860.57,72900.07,C100219,16602.78,29563.29,17,2,0,1,1,0
713,TRANSFER,5388.61,C101940,113347.89,107959.29,C101244,176689.12,182077.72,17,-243,0,0,1,0
713,TRANSFER,3204.13,C100612,47878.7,44674.57,C101809,160179.68,163383.81,17,330,0,0,1,0
713,TRANSFER,10393.73,C100125,124469.74,114076.0,C101344,16951.02,27344.76,17,607,0,2,1,0
713,TRANSFER,9653.26,C101401,265647.49,255994.22,C101391,12432.53,22085.8,17,-115,0,2,1,0
713,TRANSFER,8526.82,C101272,79779.91,71253.09,C101828,130920.78,139447.59,17,-304,0,1,1,0
713,TRANSFER,13365.51,C101561,113101.92,99736.41,C101424,2891647.43,2905012.94,17,133,0,1,1,0
713,TRANSFER,4244.57,C101619,71779.3,67534.73,C101927,17923.81,22168.38,17,571,0,2,1,0
713,TRANSFER,12396.95,C100906,388911.49,376514.55,C100968,1129945.77,1142342.72,17,-249,0,0,1,0
713,TRANSFER,24703.84,C100171,29644.61,4940.77,C101998,45273.43,69977.27,17,596,0,0,1,0
713,TRANSFER,1676.17,C100204,361142.34,359466.17,C101771,19679.27,21355.45,17,634,0,1,1,0
713,TRANSFER,22031.22,C100171,27089.46,5058.25,C100407,64504.8,86536.02,17,596,0,0,1,0
713,TRANSFER,57714.47,C101135,69257.37,11542.89,C100871,43782.35,101496.83,17,618,0,1,1,0
713,TRANSFER,5741.04,C100129,355810.83,350069.78,C101242,134786.88,140527.92,17,50,0,2,1,0
713,TRANSFER,11034.49,C100511,765374.98,754340.49,C100681,75666.03,86700.52,17,515,0,1,1,0
713,TRANSFER,12567.01,C101211,91691.15,79124.15,C100797,72473.38,85040.38,17,446,0,0,1,0
713,TRANSFER,83222.27,C100189,190761.54,107539.27,C101900,213369.48,296591.75,17,-416,0,1,1,0
713,TRANSFER,23166.09,C100501,133078.75,109912.66,C101480,54245.48,77411.57,17,390,0,1,1,0
