step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,hour_of_day,account_open_step_orig,isFraud,velocity_24h,is_new_beneficiary,rule_flagged,amount_vs_sender_avg,drain_ratio,account_age_steps,suspicion_score,shap_amount,shap_amount_vs_sender_avg,shap_drain_ratio,shap_velocity_24h,shap_is_new_beneficiary,shap_hour_of_day,shap_account_age_steps
566,TRANSFER,1399.73,C101820,311940.58,310540.84,C100381,254844.47,256244.2,14,645,0,0,1,1,0.8665928407274841,0.004487168678086064,0,0.0,-2.3154733,-1.8254687,-4.3030157,-0.5675392,-0.721397,-1.2288578,-0.12701531
566,TRANSFER,3115.8,C101466,506333.03,503217.23,C100861,210963.83,214079.64,14,687,0,0,1,1,0.821928865879031,0.006153657406075207,0,0.0,-2.3154733,-1.8254687,-4.3030157,-0.5675392,-0.721397,-1.2288578,-0.12701531
566,TRANSFER,8417.52,C100329,327619.72,319202.2,C101358,29042.01,37459.53,14,666,0,0,1,1,0.16463038132927013,0.025692958897590174,0,0.0,-2.3154733,-1.8254687,-4.3030157,-0.5675392,-0.721397,-1.2288578,-0.12701531
567,TRANSFER,1120990.14,C100352,94400.43,0.0,C100684,16603.24,1137593.38,15,118,0,2,1,1,9.33924334626066,2.0,449,1.4,-0.8919439,-0.21873005,1.8417126,-0.9349525,-1.3093455,-2.590344,-0.21533963
567,TRANSFER,61535.39,C100804,73842.47,12307.08,C100827,993903.35,1055438.74,15,715,0,0,1,1,0.49837651043733183,0.833333310762763,0,0.0,-2.3022633,-1.6976554,-4.3030157,-0.5784466,-0.73515767,-1.5700923,-0.1342198
567,TRANSFER,11779.44,C100699,35088.24,23308.8,C100983,134745.78,146525.22,15,612,0,0,1,1,1.0216995385300325,0.33570905807757817,0,0.0,-2.3022633,-1.6976554,-4.3030157,-0.5784466,-0.73515767,-1.5700923,-0.1342198
567,TRANSFER,3676.19,C100249,399834.71,396158.52,C100742,36394.49,40070.68,15,690,0,1,1,1,0.08860549826819619,0.009194274303999269,0,0.0,-2.5383062,-1.4947108,-4.3043866,0.3252477,-0.76045364,-1.4195604,-0.08099857
567,TRANSFER,25919.94,C100837,130197.36,104277.43,C101987,167361.05,193280.99,15,570,0,3,1,1,0.23599466159015173,0.19908191686836046,0,0.0,-2.4473045,-1.3299627,-3.9051976,-0.40404123,-0.8932738,-1.460483,-0.06734588
567,TRANSFER,10157.83,C101128,41300.37,31142.54,C101903,74811.61,84969.44,15,712,0,1,1,1,1.0138884599518334,0.24595009681511326,0,0.0,-2.5383062,-1.4947108,-4.3043866,0.3252477,-0.76045364,-1.4195604,-0.08099857
568,TRANSFER,24089.75,C101806,36384.08,12294.33,C100026,194499.34,218589.09,16,670,0,0,1,1,0.4257240434345852,0.6620958946880063,0,0.0,-2.4084365,-1.8530564,-4.405692,-0.42836732,-0.6958916,-0.017503984,-0.10854335
568,TRANSFER,6097.96,C100021,38254.5,32156.53,C100080,160928.7,167026.66,16,607,0,1,1,1,0.08566554308757883,0.15940503731587133,0,0.0,-2.6360533,-1.6033297,-4.407063,0.29044488,-0.70494294,-0.051854037,-0.073058784
568,TRANSFER,25708.76,C101889,41314.55,15605.79,C100581,315400.51,341109.27,16,579,0,0,1,1,1.0615793846452992,0.6222689101055197,0,0.0,-2.4084365,-1.8530564,-4.405692,-0.42836732,-0.6958916,-0.017503984,-0.10854335
568,TRANSFER,6548.25,C100146,31849.73,25301.48,C101190,17917.58,24465.83,16,706,0,0,1,1,0.815663296283936,0.20559828921626652,0,0.0,-2.4084365,-1.8530564,-4.405692,-0.42836732,-0.6958916,-0.017503984,-0.10854335
568,TRANSFER,10896.66,C101944,435591.72,424695.05,C101273,62778.54,73675.2,16,697,0,0,1,1,1.1773306907663417,0.025015764762470694,0,0.0,-2.4084365,-1.8530564,-4.405692,-0.42836732,-0.6958916,-0.017503984,-0.10854335
568,TRANSFER,8673.43,C100554,157447.15,148773.71,C100564,384724.37,393397.81,16,572,0,0,1,1,0.06089966833303224,0.055087881870202166,0,0.0,-2.4084365,-1.8530564,-4.405692,-0.42836732,-0.6958916,-0.017503984,-0.10854335
569,TRANSFER,33266.17,C101033,151532.35,118266.18,C100906,388911.49,422177.66,17,554,0,1,1,1,1.609470582389658,0.21953180294504768,15,0.0,-2.6468754,-1.3204675,-4.015815,0.29799357,-0.6642246,-3.0722997,-0.059268337
569,TRANSFER,14596.2,C100560,151865.07,137268.87,C100357,145624.74,160220.94,17,647,0,0,1,1,0.13007027940597984,0.096112950792437,0,0.0,-2.4048355,-1.5622406,-4.014444,-0.41962254,-0.65570605,-3.0350525,-0.120689884
569,TRANSFER,16512.58,C101986,25622.7,9110.11,C100759,281073.25,297585.84,17,703,0,0,1,1,1.0500269190305511,0.6444512092792719,0,0.0,-2.4048355,-1.5622406,-4.014444,-0.41962254,-0.65570605,-3.0350525,-0.120689884
569,TRANSFER,44970.38,C101625,1117417.46,1072447.08,C101331,94692.01,139662.39,17,572,0,0,1,1,1.0804438941122514,0.04024492332525393,0,0.0,-2.4048355,-1.5622406,-4.014444,-0.41962254,-0.65570605,-3.0350525,-0.120689884
569,TRANSFER,1664771.97,C100085,250819.18,0.0,MULE96934,0.0,1664771.97,3,113,1,2,0,1,13.313553649201094,2.0,456,100.0,3.9630795,-0.14146224,2.1271884,-0.57742417,2.121934,2.9163194,-0.10228305
569,TRANSFER,5949.41,C100071,18246.03,12296.62,C101840,18783.13,24732.54,17,608,0,1,1,1,0.061338116334899426,0.32606599901458017,0,0.0,-2.6324522,-1.3125136,-4.015815,0.2991896,-0.6647574,-3.069403,-0.08520533
569,TRANSFER,8932.87,C101850,200652.1,191719.22,C100442,30762.68,39695.55,17,669,0,5,1,1,1.3735266362128258,0.04451919516416723,0,0.0,-2.5806103,-1.1133467,-3.584735,-0.5477265,-0.7857524,-3.327075,-0.07069887
569,TRANSFER,2112.65,C100152,35735.76,33623.11,C101797,27819.14,29931.79,17,578,0,0,1,1,0.03580278577796128,0.05911865313624224,0,0.0,-2.4048355,-1.5622406,-4.014444,-0.41962254,-0.65570605,-3.0350525,-0.120689884
569,TRANSFER,1907.28,C101550,40488.99,38581.71,C100338,347805.37,349712.65,17,620,0,0,1,1,0.7140198001904451,0.04710613922451511,0,0.0,-2.4048355,-1.5622406,-4.014444,-0.41962254,-0.65570605,-3.0350525,-0.120689884
569,TRANSFER,51028.7,C100381,254844.47,203815.77,C101764,91303.57,142332.27,17,593,0,0,1,1,0.446901174172325,0.20023467646757254,0,0.0,-2.4048355,-1.5622406,-4.014444,-0.41962254,-0.65570605,-3.0350525,-0.120689884
570,TRANSFER,18616.74,C101003,22340.09,3723.35,C100110,157715.16,176331.9,18,693,0,2,1,1,0.731632925552746,0.8333332587290383,0,0.0,-2.6809976,-1.1438808,-3.698245,-0.6368506,-0.73324513,-3.2178664,-0.07220097
570,TRANSFER,2783.2,C100950,24255.26,21472.06,C101285,331346.44,334129.64,18,624,0,0,1,1,1.2789685483394495,0.11474624473207048,0,0.0,-2.412985,-1.5622406,-4.014444,-0.41750395,-0.65570605,-3.0290215,-0.120689884
570,TRANSFER,1384532.45,C100555,62564.56,0.0,C100366,378237.13,1762769.57,16,-356,0,1,1,1,6.311289903131851,2.0,926,97.8,0.98596865,0.8952372,1.9377394,0.36744344,-0.9805104,-0.5978222,1.1319653
570,TRANSFER,7623.52,C101128,41300.37,33676.85,C100701,25992.07,33615.59,18,712,0,2,1,1,0.7609301349020413,0.18458720829861816,0,0.0,-2.6809976,-1.1438808,-3.698245,-0.6368506,-0.73324513,-3.2178664,-0.07220097
570,TRANSFER,69367.99,C101258,83241.59,13873.6,C100368,34206.14,103574.13,18,679,0,1,1,1,0.9687146749610686,0.8333333133112908,0,0.0,-2.6337564,-1.3125136,-4.015815,0.2978854,-0.6647574,-3.0667942,-0.08520533
570,TRANSFER,7492.64,C100263,78121.78,70629.14,C101924,100209.32,107701.96,18,564,0,0,1,1,0.0527544588507537,0.09590974501605058,6,0.0,-2.433686,-1.5622406,-4.014444,-0.4155612,-0.65517336,-3.0321195,-0.09936658
570,TRANSFER,777.05,C101214,334493.41,333716.36,C101488,109909.3,110686.35,18,695,0,1,1,1,0.01595549247729216,0.0023230651988031693,0,0.0,-2.6337564,-1.3125136,-4.015815,0.2978854,-0.6647574,-3.0667942,-0.08520533
570,TRANSFER,11214.5,C100966,535998.94,524784.44,C101583,91674.69,102889.19,18,618,0,1,1,1,1.166105714120764,0.020922616003680904,0,0.0,-2.6337564,-1.3125136,-4.015815,0.2978854,-0.6647574,-3.0667942,-0.08520533
570,TRANSFER,1011556.94,C101687,164880.67,0.0,C101072,14983.17,1026540.11,19,383,0,1,1,1,19.082455022361778,2.0,187,0.4,-0.23163107,-0.97468746,1.7582452,0.19920745,-1.1863449,-5.075554,-0.040465374
570,TRANSFER,11952.69,C100036,56666.2,44713.51,C100144,41631.91,53584.59,18,586,0,1,1,1,1.014811885477462,0.21093156061285212,0,0.0,-2.6337564,-1.3125136,-4.015815,0.2978854,-0.6647574,-3.0667942,-0.08520533
571,TRANSFER,1731.44,C100856,91746.0,90014.56,C101305,183349.63,185081.07,19,669,0,0,1,1,0.0946150207848284,0.01887210341595274,0,0.0,-2.412985,-1.5622406,-4.014444,-0.41750395,-0.65570605,-3.0290215,-0.120689884
571,TRANSFER,2044.83,C100408,5729.4,3684.56,C100881,288531.2,290576.03,19,716,0,6,1,1,0.049768113423522393,0.356901246203791,0,0.0,-2.5819147,-1.0759975,-3.584735,-0.48016036,-0.7857524,-3.3244667,-0.07069887
571,TRANSFER,23835.35,C101638,131242.98,107407.64,C101313,116525.81,140361.16,19,610,0,0,1,1,0.16984167511014353,0.18161238033455196,0,0.0,-2.412985,-1.5622406,-4.014444,-0.41750395,-0.65570605,-3.0290215,-0.120689884
571,TRANSFER,23640.85,C101105,104150.26,80509.41,C101594,62823.62,86464.47,19,620,0,2,1,1,0.9125828380235633,0.2269879115040135,0,0.0,-2.6809976,-1.1438808,-3.698245,-0.6368506,-0.73324513,-3.2178664,-0.07220097
571,TRANSFER,12968.84,C101540,122083.34,109114.5,C100168,40698.56,53667.41,19,548,0,0,1,1,1.3937316230204448,0.10622940034242183,23,0.0,-2.433686,-1.5447232,-4.014444,-0.4155612,-0.65517336,-3.038253,-0.028248306
571,TRANSFER,36442.0,C100991,695844.58,659402.58,C101304,4017677.81,4054119.81,19,577,0,0,1,1,0.386665153877104,0.05237089006283559,0,0.0,-2.412985,-1.5622406,-4.014444,-0.41750395,-0.65570605,-3.0290215,-0.120689884
571,TRANSFER,1991.85,C101520,41239.78,39247.93,C100485,86061.15,88053.01,19,553,0,0,1,1,0.5326603693197468,0.04829923922969521,18,0.0,-2.433686,-1.5701944,-4.014444,-0.4155612,-0.65517336,-3.0319183,-0.09161406
571,TRANSFER,15369.0,C100478,246367.37,230998.37,C101610,214086.46,229455.46,19,568,0,0,1,1,0.09511182671378939,0.06238244942907821,3,0.0,-2.433686,-1.5622406,-4.014444,-0.4155612,-0.65517336,-3.0290215,-0.10246453
571,TRANSFER,140262.81,C100846,168315.38,28052.56,C101777,171421.43,311684.24,19,554,0,0,1,1,0.43692758617212357,0.8333332937251485,17,0.0,-2.433686,-1.5701944,-4.014444,-0.4155612,-0.65517336,-3.0319183,-0.09161406
572,TRANSFER,3951.73,C101327,106613.37,102661.63,C101914,6739.15,10690.89,20,707,0,0,1,1,1.4795344539425999,0.03706598900306782,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
572,TRANSFER,14339.76,C100554,157447.15,143107.39,C100729,21648.33,35988.09,20,572,0,1,1,1,0.10068526845495754,0.09107665651617067,0,0.0,-2.6663413,-1.7478483,-5.0304165,0.2978854,-0.61763954,-1.6313902,-0.08520533
572,TRANSFER,24939.84,C101003,29927.81,4987.97,C101089,315934.99,340874.84,20,693,0,3,1,1,0.980129072115601,0.8333332776437701,0,0.0,-2.6139798,-1.5831007,-4.6312284,-0.64815307,-0.74706364,-1.889063,-0.07069887
572,TRANSFER,8604.64,C100153,27154.91,18550.27,C100275,2498.55,11103.18,20,673,0,0,1,1,0.0923228667665293,0.31687234463307,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
572,TRANSFER,17616.38,C101941,68513.86,50897.48,C100842,198089.68,215706.06,20,624,0,0,1,1,0.21759848385602892,0.25712140580022785,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
572,TRANSFER,20482.14,C101699,24578.56,4096.43,C101375,47576.89,68059.03,20,700,0,0,1,1,1.3390508360388993,0.8333336045724403,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
572,TRANSFER,10081.49,C100287,1518018.67,1507937.19,C100028,126309.77,136391.25,20,559,0,1,1,1,0.1876761111631943,0.0066412160793779965,13,0.0,-2.6807644,-1.7558022,-5.0304165,0.29668936,-0.61710685,-1.6342871,-0.059268337
572,TRANSFER,25411.42,C100979,1559065.07,1533653.65,C101662,58961.08,84372.5,20,697,0,0,1,1,1.2317172052983947,0.01629914009939303,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
573,TRANSFER,19873.11,C101594,62823.62,42950.51,C101171,225558.32,245431.43,21,709,0,0,1,1,1.080058653170021,0.31633181914700237,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
573,TRANSFER,9331.09,C100287,1518018.67,1508687.58,C100932,405883.65,415214.74,21,559,0,2,1,1,0.1737067322502696,0.006146887508307128,14,0.0,-2.728006,-1.5871696,-4.712847,-0.6380466,-0.6855947,-1.7853594,-0.046263974
573,TRANSFER,8678.76,C100944,84244.5,75565.74,C101633,84736.02,93414.78,21,698,0,0,1,1,0.08763282704306372,0.10301871338781761,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
573,TRANSFER,7982.07,C101908,28318.74,20336.66,C100613,61656.18,69638.26,21,679,0,1,1,1,0.15090310631089215,0.2818652948542202,0,0.0,-2.6663413,-1.7478483,-5.0304165,0.2978854,-0.61763954,-1.6313902,-0.08520533
573,TRANSFER,7450.86,C101609,94212.48,86761.62,C101112,686374.66,693825.52,21,584,0,1,1,1,0.8258656021884574,0.07908570074792638,0,0.0,-2.6663413,-1.7478483,-5.0304165,0.2978854,-0.61763954,-1.6313902,-0.08520533
573,TRANSFER,15917.3,C100646,706744.8,690827.5,C101784,881918.41,897835.7,21,644,0,0,1,1,0.6193696526720522,0.022521990964772573,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
573,TRANSFER,21735.67,C100368,34206.14,12470.47,C101760,57933.68,79669.35,21,593,0,0,1,1,0.17122660127879127,0.635431825982119,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
573,TRANSFER,4266.27,C101404,16013.22,11746.95,C100581,315400.51,319666.78,21,719,0,2,1,1,0.5896508812024036,0.26642174403399194,0,0.0,-2.7135828,-1.5792158,-4.712847,-0.6368506,-0.6861274,-1.7824625,-0.07220097
573,TRANSFER,1054127.11,C100920,41506.55,0.0,C101967,28189.37,1082316.48,14,-80,0,5,1,1,23.75387828781003,2.0,653,0.5,-0.4951323,-1.0233294,1.7412677,-1.3956444,-1.6810787,-2.7981343,0.34220958
573,TRANSFER,1831.52,C100462,81999.39,80167.87,C100665,113840.75,115672.27,21,586,0,1,1,1,0.6609092590337262,0.022335775912479348,0,0.0,-2.6663413,-1.7478483,-5.0304165,0.2978854,-0.61763954,-1.6313902,-0.08520533
573,TRANSFER,48124.24,C100933,350691.68,302567.43,C100293,59164.32,107288.57,21,707,0,0,1,1,0.7748260692967757,0.1372266373698971,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
574,TRANSFER,2441.21,C101171,225558.32,223117.11,C100282,371732.05,374173.26,22,567,0,1,1,1,1.4214621204541977,0.01082296587419165,7,0.0,-2.6807644,-1.7542627,-5.0304165,0.29668936,-0.61710685,-1.6344881,-0.060606603
574,TRANSFER,1975.93,C101171,225558.32,223582.39,C101135,25593.27,27569.21,22,567,0,1,1,1,1.1505399566891268,0.008760173422110964,7,0.0,-2.6807644,-1.7542627,-5.0304165,0.29668936,-0.61710685,-1.6344881,-0.060606603
574,TRANSFER,2432.49,C101989,33200.66,30768.17,C100766,11096.44,13528.93,22,643,0,0,1,1,0.8133440075968146,0.07326631458531245,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
574,TRANSFER,2777.67,C100335,109271.79,106494.12,C100415,502884.49,505662.16,22,582,0,0,1,1,0.019200392237759396,0.025419827020313295,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
574,TRANSFER,2790.77,C101574,47570.07,44779.29,C100667,71278.37,74069.14,22,629,0,0,1,1,0.05563605860749508,0.05866651026580369,0,0.0,-2.44557,-1.9975752,-5.029045,-0.41750395,-0.60858834,-1.5936172,-0.120689884
575,TRANSFER,6030.18,C100781,44654.8,38624.62,C100318,1441599.03,1447629.21,23,554,0,0,1,1,0.5182828684739622,0.13503990612431363,21,0.0,-2.3638449,-1.7881237,-5.029045,-0.35200483,-0.57699746,2.4922519,-0.04269686
575,TRANSFER,1855180.42,C100055,198735.44,0.0,C101780,11707.56,1866887.98,14,473,1,4,0,1,16.794251717144466,2.0,102,100.0,4.595383,1.1939942,1.9896367,-0.18845463,4.522835,-0.4825514,-0.004512597
575,TRANSFER,3314.14,C100697,117566.14,114252.0,C100593,232256.33,235570.47,23,571,0,2,1,1,0.09962360626677388,0.028189579074383152,4,0.0,-2.6255796,-1.3985485,-4.712847,-0.69009686,-0.65453637,2.1939342,-0.030388888
575,TRANSFER,27697.35,C101471,68607.56,40910.22,C101234,55178.19,82875.54,23,608,0,2,1,1,0.6236052415154495,0.40370696757033775,0,0.0,-2.6111565,-1.3985485,-4.712847,-0.6889008,-0.6550691,2.1970322,-0.04857337
575,TRANSFER,5914.02,C101309,57948.97,52034.95,C100810,46110.82,52024.84,23,560,0,0,1,1,0.752474710673268,0.10205565344819761,15,0.0,-2.3638449,-1.7817888,-5.029045,-0.35200483,-0.57699746,2.4985867,-0.05536632
575,TRANSFER,14742.37,C100362,64684.83,49942.45,C100565,31893.42,46635.79,23,569,0,0,1,1,0.1490642493103372,0.22791077908065926,6,0.0,-2.3638449,-1.7738352,-5.029045,-0.35200483,-0.57699746,2.4983857,-0.06311883
575,TRANSFER,90877.9,C100190,235936.51,145058.62,C100030,474442.6,565320.5,23,656,0,0,1,1,1.1606611444354538,0.38517947052789747,0,0.0,-2.3431442,-1.7738352,-5.029045,-0.35394764,-0.57753015,2.5014837,-0.08444215
576,TRANSFER,19777.67,C101149,131528.54,111750.87,C101560,233577.86,253355.52,0,567,0,1,1,1,0.5342807131594355,0.15036789733999933,9,0.0,-3.1689122,-1.6374593,-5.658995,0.23524648,-0.54346305,2.3953512,-0.08454759
576,TRANSFER,9216.83,C100294,399485.73,390268.9,C100843,237560.14,246776.97,0,698,0,0,1,1,0.910270128941243,0.023071737756440013,0,0.0,-2.9275367,-1.8225812,-5.6584744,-0.4786451,-0.53900033,2.4156675,-0.16548668
576,TRANSFER,5230.9,C100335,109271.79,104040.89,C100666,61116.75,66347.65,0,582,0,1,1,1,0.03615812236748628,0.04787054371489659,0,0.0,-3.154489,-1.6310449,-5.658995,0.23644252,-0.54399574,2.3775933,-0.13000211
576,TRANSFER,8979.16,C101804,321097.29,312118.13,C100593,232256.33,241235.49,0,618,0,0,1,1,0.6291214583811106,0.0279639856194364,0,0.0,-2.9275367,-1.8225812,-5.6584744,-0.4786451,-0.53900033,2.4156675,-0.16548668
576,TRANSFER,1395062.59,C100098,11273.69,0.0,C101633,84736.02,1479798.61,11,-436,0,1,1,1,15.922995354389862,2.0,1012,30.4,0.33457372,1.3248549,1.777213,0.19965294,-1.0504429,-4.4034505,0.9529689
576,TRANSFER,3460.91,C101760,57933.68,54472.77,C101723,294629.41,298090.32,0,620,0,0,1,1,0.05377383099520862,0.05973917072072756,0,0.0,-2.9275367,-1.8225812,-5.6584744,-0.4786451,-0.53900033,2.4156675,-0.16548668
576,TRANSFER,30920.48,C100771,197215.05,166294.57,C101759,11567.19,42487.68,0,683,0,1,1,1,0.6241268242246788,0.15678560028760483,0,0.0,-3.154489,-1.6310449,-5.658995,0.23644252,-0.54399574,2.3775933,-0.13000211
576,TRANSFER,27562.79,C100011,832858.81,805296.02,C101859,158541.79,186104.59,0,604,0,2,1,1,0.3912258145925498,0.033094192759994936,0,0.0,-3.1631603,-1.496302,-5.413605,-0.23514885,-0.57324165,2.6896653,-0.11812753
576,TRANSFER,1487416.55,C101568,177855.78,0.0,MULE720217,0.0,1487416.55,3,-108,1,5,0,1,19.51142029787717,2.0,684,100.0,1.3052094,0.19995742,2.0511675,-0.120872006,3.6924226,3.880412,0.6082652
577,TRANSFER,25464.19,C101652,274822.08,249357.9,C100645,81821.41,107285.6,1,707,0,1,1,1,0.27414625881691135,0.09265700194103763,0,0.0,-3.154489,-1.6310449,-5.658995,0.23644252,-0.54399574,2.3775933,-0.13000211
577,TRANSFER,1894.64,C100739,524649.19,522754.55,C101140,78661.19,80555.82,1,682,0,1,1,1,0.035926655118440017,0.0036112511676611955,0,0.0,-3.154489,-1.6310449,-5.658995,0.23644252,-0.54399574,2.3775933,-0.13000211
577,TRANSFER,36906.16,C100514,114518.08,77611.93,C101398,10615.91,47522.06,1,719,0,0,1,1,1.2054856447030526,0.32227365320829693,0,0.0,-2.9275367,-1.8225812,-5.6584744,-0.4786451,-0.53900033,2.4156675,-0.16548668
577,TRANSFER,1440.88,C101171,225558.32,224117.44,C101149,131528.54,132969.42,1,567,0,3,1,1,0.8389922784684827,0.006388059637968575,10,0.0,-3.154463,-1.527876,-5.402201,-0.1666006,-0.6284218,2.681491,-0.070136845
577,TRANSFER,18252.82,C101105,104150.26,85897.44,C101868,144069.58,162322.4,1,620,0,3,1,1,0.7045943896912868,0.1752546753123804,0,0.0,-3.1400402,-1.5210825,-5.402201,-0.16540456,-0.62895447,2.664112,-0.116349414
577,TRANSFER,3773.8,C100540,175657.15,171883.36,C100807,9910.22,13684.02,1,713,0,1,1,1,1.599632005797299,0.021483896328729005,0,0.0,-3.154489,-1.6310449,-5.658995,0.23644252,-0.54399574,2.3775933,-0.13000211
577,TRANSFER,14390.9,C100750,157912.32,143521.42,C101207,145007.31,159398.21,1,592,0,0,1,1,0.9488356391762195,0.09113221818284982,0,0.0,-2.9275367,-1.8225812,-5.6584744,-0.4786451,-0.53900033,2.4156675,-0.16548668
577,TRANSFER,601.76,C101214,334493.41,333891.65,C100340,582657.36,583259.12,1,695,0,2,1,1,0.012356189631472015,0.0017990190001052637,0,0.0,-3.1631603,-1.496302,-5.413605,-0.23514885,-0.57324165,2.6896653,-0.11812753
577,TRANSFER,1029397.63,C100300,54815.78,0.0,C100411,653967.61,1683365.25,15,144,0,2,1,1,8.61452792524053,2.0,433,1.4,-0.72328603,-0.5375017,1.8417126,-0.9370501,-1.2899978,-2.4350886,-0.21294744
577,TRANSFER,2013.68,C100503,176547.3,174533.62,C101151,33163.42,35177.11,1,658,0,0,1,1,0.6877717251201808,0.011405895190693939,0,0.0,-2.9275367,-1.8225812,-5.6584744,-0.4786451,-0.53900033,2.4156675,-0.16548668
577,TRANSFER,1489535.54,C100716,113314.3,0.0,C100819,271524.91,1761060.45,10,237,0,2,1,1,17.118987873206716,2.0,340,5.9,0.022798784,0.50835407,1.778608,-0.8270269,-1.1997516,-3.0272129,-0.06036293
578,TRANSFER,12016.82,C101759,14420.19,2403.36,C100556,7950.2,19967.02,2,564,0,1,1,1,0.12652118810851254,0.833332986597264,14,0.0,-3.2119353,-1.6626129,-5.658995,0.23524648,-0.54346305,2.3258073,-0.08378953
578,TRANSFER,2340.44,C100462,81999.39,79658.95,C100029,55620.12,57960.56,2,586,0,2,1,1,0.8445545045715549,0.028542163545362962,0,0.0,-3.2061844,-1.5210766,-5.413605,-0.23514885,-0.57324165,2.6205006,-0.11812753
578,TRANSFER,1144115.27,C101618,149917.98,0.0,C101749,469402.7,1613517.97,19,578,0,0,1,1,19.650110842027185,2.0,0,0.2,-0.45826882,-0.9394,1.7574463,-0.1669307,-1.1935211,-5.1189513,-0.12344882
578,TRANSFER,24835.75,C101618,149917.98,125082.23,C101550,40488.99,65324.74,2,578,0,0,1,1,0.4265525101722282,0.16566225078539612,0,0.0,-2.9705603,-1.8473557,-5.6584744,-0.4786451,-0.53900033,2.3465033,-0.16548668
578,TRANSFER,56425.9,C101439,994519.88,938093.97,C101941,68513.86,124939.76,2,647,0,0,1,1,1.2825075241703636,0.05673682460726678,0,0.0,-2.9705603,-1.8473557,-5.6584744,-0.4786451,-0.53900033,2.3465033,-0.16548668
578,TRANSFER,7116.31,C101213,28847.68,21731.37,C101793,234835.85,241952.16,2,692,0,1,1,1,1.1273057594429658,0.24668569534881143,0,0.0,-3.1975121,-1.6558194,-5.658995,0.23644252,-0.54399574,2.3084285,-0.13000211
578,TRANSFER,1106998.23,C101412,115299.85,0.0,C100681,75666.03,1182664.26,15,191,0,0,1,1,17.31340494041398,2.0,387,5.5,-0.8367911,0.67707396,1.8810418,-0.29907194,-1.196936,-2.9212353,-0.18096894
578,TRANSFER,6502.72,C101331,94692.01,88189.29,C101031,196070.78,202573.51,2,637,0,0,1,1,1.520293425026452,0.06867231987154988,0,0.0,-2.9705603,-1.8473557,-5.6584744,-0.4786451,-0.53900033,2.3465033,-0.16548668
579,TRANSFER,10035.98,C101448,51742.83,41706.85,C100632,92334.94,102370.92,3,719,0,2,1,1,0.13967265803458329,0.1939588538160746,0,0.0,-3.2061844,-1.5210766,-5.413605,-0.23514885,-0.57324165,2.6205006,-0.11812753
579,TRANSFER,7461.73,C100897,108482.18,101020.45,C101500,73700.61,81162.34,3,707,0,1,1,1,0.13366274119189703,0.0687830019640092,0,0.0,-3.1975121,-1.6558194,-5.658995,0.23644252,-0.54399574,2.3084285,-0.13000211
579,TRANSFER,4949.74,C101961,493020.13,488070.39,C100211,319816.42,324766.15,3,700,0,0,1,1,0.09188374633490824,0.010039630633337425,0,0.0,-2.9705603,-1.8473557,-5.6584744,-0.4786451,-0.53900033,2.3465033,-0.16548668
579,TRANSFER,1171097.78,C100447,56971.24,0.0,C100180,1258425.74,2429523.52,11,461,0,2,1,1,19.350554370119056,2.0,118,0.1,-1.0179213,-0.4724346,1.6780032,-1.0990587,-1.4686,-4.499788,-0.06826316
579,TRANSFER,24594.19,C100029,55620.12,31025.93,C100062,136958.74,161552.94,3,616,0,0,1,1,0.4528671020246967,0.4421815343080885,0,0.0,-2.9705603,-1.8473557,-5.6584744,-0.4786451,-0.53900033,2.3465033,-0.16548668
579,TRANSFER,13854.2,C100429,878935.03,865080.84,C101918,128752.9,142607.09,3,646,0,0,1,1,0.7625950929611303,0.015762484742472944,0,0.0,-2.9705603,-1.8473557,-5.6584744,-0.4786451,-0.53900033,2.3465033,-0.16548668
579,TRANSFER,1734874.22,C100142,2532663.64,797789.41,C101730,36375.69,1771249.91,2,-461,1,0,1,1,5.15893120831889,0.6849998525662886,1040,5.9,3.3758957,-1.5794896,-6.255539,-0.3881889,-0.46085498,2.2961085,0.20590702
